Binary representation,Error,Features selected,Lookup value,Penalty factor
0001100101,0.2919733613739923,"(3, 4, 7, 9)",0.3319733613739923,0.01
0001100011,0.2344900105152471,"(3, 4, 8, 9)",0.2744900105152471,0.01
0001011100,0.2753242201191728,"(3, 5, 6, 7)",0.31532422011917277,0.01
0001011010,0.2187171398527865,"(3, 5, 6, 8)",0.2587171398527865,0.01
0001011001,0.2784787942516649,"(3, 5, 6, 9)",0.31847879425166487,0.01
0001010110,0.23676831405538035,"(3, 5, 7, 8)",0.2767683140553803,0.01
0001010101,0.2837364178058185,"(3, 5, 7, 9)",0.32373641780581847,0.01
0001010011,0.22134595162986326,"(3, 5, 8, 9)",0.26134595162986324,0.01
0001001110,0.2208201892744479,"(3, 6, 7, 8)",0.2608201892744479,0.01
0001001101,0.2753242201191728,"(3, 6, 7, 9)",0.31532422011917277,0.01
0001001011,0.21819137749737116,"(3, 6, 8, 9)",0.25819137749737114,0.01
0001000111,0.23378899404136,"(3, 7, 8, 9)",0.27378899404136,0.01
0000111100,0.27549947423764454,"(4, 5, 6, 7)",0.3154994742376445,0.01
0000111010,0.22134595162986326,"(4, 5, 6, 8)",0.26134595162986324,0.01
0000111001,0.27865404837013674,"(4, 5, 6, 9)",0.3186540483701367,0.01
0000110110,0.23711882229232384,"(4, 5, 7, 8)",0.2771188222923238,0.01
0000110101,0.2837364178058185,"(4, 5, 7, 9)",0.32373641780581847,0.01
0000110011,0.2236242551699965,"(4, 5, 8, 9)",0.2636242551699965,0.01
0000101110,0.22344900105152476,"(4, 6, 7, 8)",0.26344900105152474,0.01
0000101101,0.27549947423764454,"(4, 6, 7, 9)",0.3154994742376445,0.01
0000101011,0.2208201892744479,"(4, 6, 8, 9)",0.2608201892744479,0.01
0000100111,0.23151069050122675,"(4, 7, 8, 9)",0.2715106905012267,0.01
0000011110,0.21538731160182267,"(5, 6, 7, 8)",0.25538731160182265,0.01
0000011101,0.27059235892043465,"(5, 6, 7, 9)",0.31059235892043463,0.01
0000011011,0.21538731160182267,"(5, 6, 8, 9)",0.25538731160182265,0.01
0000010111,0.21819137749737116,"(5, 7, 8, 9)",0.25819137749737114,0.01
0000001111,0.20715036803364884,"(6, 7, 8, 9)",0.24715036803364884,0.01
1111100000,0.251664914125482,"(0, 1, 2, 3, 4)",0.30166491412548196,0.01
1111010000,0.251664914125482,"(0, 1, 2, 3, 5)",0.30166491412548196,0.01
1111001000,0.25236593059936907,"(0, 1, 2, 3, 6)",0.30236593059936906,0.01
1111000100,0.251664914125482,"(0, 1, 2, 3, 7)",0.30166491412548196,0.01
1111000010,0.1929547844374343,"(0, 1, 2, 3, 8)",0.2429547844374343,0.01
1111000001,0.251664914125482,"(0, 1, 2, 3, 9)",0.30166491412548196,0.01
1110110000,0.251664914125482,"(0, 1, 2, 4, 5)",0.30166491412548196,0.01
1110101000,0.25236593059936907,"(0, 1, 2, 4, 6)",0.30236593059936906,0.01
1110100100,0.251664914125482,"(0, 1, 2, 4, 7)",0.30166491412548196,0.01
1110100010,0.1929547844374343,"(0, 1, 2, 4, 8)",0.2429547844374343,0.01
1110100001,0.251664914125482,"(0, 1, 2, 4, 9)",0.30166491412548196,0.01
1110011000,0.25236593059936907,"(0, 1, 2, 5, 6)",0.30236593059936906,0.01
1110010100,0.251664914125482,"(0, 1, 2, 5, 7)",0.30166491412548196,0.01
1110010010,0.1929547844374343,"(0, 1, 2, 5, 8)",0.2429547844374343,0.01
1110010001,0.251664914125482,"(0, 1, 2, 5, 9)",0.30166491412548196,0.01
1110001100,0.25236593059936907,"(0, 1, 2, 6, 7)",0.30236593059936906,0.01
1110001010,0.18822292323869616,"(0, 1, 2, 6, 8)",0.23822292323869615,0.01
1110001001,0.24956186470382058,"(0, 1, 2, 6, 9)",0.29956186470382057,0.01
1110000110,0.1936558009113214,"(0, 1, 2, 7, 8)",0.24365580091132139,0.01
1110000101,0.251664914125482,"(0, 1, 2, 7, 9)",0.30166491412548196,0.01
1110000011,0.1929547844374343,"(0, 1, 2, 8, 9)",0.2429547844374343,0.01
1101110000,0.27479845776375744,"(0, 1, 3, 4, 5)",0.32479845776375743,0.01
1101101000,0.2753242201191728,"(0, 1, 3, 4, 6)",0.3253242201191728,0.01
1101100100,0.27479845776375744,"(0, 1, 3, 4, 7)",0.32479845776375743,0.01
1101100010,0.20189274447949523,"(0, 1, 3, 4, 8)",0.2518927444794952,0.01
1101100001,0.27479845776375744,"(0, 1, 3, 4, 9)",0.32479845776375743,0.01
1101011000,0.2753242201191728,"(0, 1, 3, 5, 6)",0.3253242201191728,0.01
1101010100,0.2739221871713985,"(0, 1, 3, 5, 7)",0.3239221871713985,0.01
1101010010,0.20189274447949523,"(0, 1, 3, 5, 8)",0.2518927444794952,0.01
1101010001,0.2739221871713985,"(0, 1, 3, 5, 9)",0.3239221871713985,0.01
1101001100,0.2753242201191728,"(0, 1, 3, 6, 7)",0.3253242201191728,0.01
1101001010,0.1971608832807571,"(0, 1, 3, 6, 8)",0.24716088328075708,0.01
1101001001,0.2725201542236243,"(0, 1, 3, 6, 9)",0.3225201542236243,0.01
1101000110,0.20259376095338244,"(0, 1, 3, 7, 8)",0.25259376095338243,0.01
1101000101,0.2739221871713985,"(0, 1, 3, 7, 9)",0.3239221871713985,0.01
1101000011,0.20014020329477744,"(0, 1, 3, 8, 9)",0.25014020329477743,0.01
1100111000,0.2753242201191728,"(0, 1, 4, 5, 6)",0.3253242201191728,0.01
1100110100,0.27479845776375744,"(0, 1, 4, 5, 7)",0.32479845776375743,0.01
1100110010,0.20189274447949523,"(0, 1, 4, 5, 8)",0.2518927444794952,0.01
1100110001,0.27479845776375744,"(0, 1, 4, 5, 9)",0.32479845776375743,0.01
1100101100,0.2753242201191728,"(0, 1, 4, 6, 7)",0.3253242201191728,0.01
1100101010,0.1971608832807571,"(0, 1, 4, 6, 8)",0.24716088328075708,0.01
1100101001,0.2725201542236243,"(0, 1, 4, 6, 9)",0.3225201542236243,0.01
1100100110,0.20259376095338244,"(0, 1, 4, 7, 8)",0.25259376095338243,0.01
1100100101,0.27479845776375744,"(0, 1, 4, 7, 9)",0.32479845776375743,0.01
1100100011,0.20014020329477744,"(0, 1, 4, 8, 9)",0.25014020329477743,0.01
1100011100,0.27620049071153174,"(0, 1, 5, 6, 7)",0.32620049071153173,0.01
1100011010,0.1971608832807571,"(0, 1, 5, 6, 8)",0.24716088328075708,0.01
1100011001,0.27339642481598314,"(0, 1, 5, 6, 9)",0.32339642481598313,0.01
1100010110,0.20259376095338244,"(0, 1, 5, 7, 8)",0.25259376095338243,0.01
1100010101,0.27795303189624954,"(0, 1, 5, 7, 9)",0.3279530318962495,0.01
1100010011,0.20014020329477744,"(0, 1, 5, 8, 9)",0.25014020329477743,0.01
1100001110,0.1971608832807571,"(0, 1, 6, 7, 8)",0.24716088328075708,0.01
1100001101,0.27339642481598314,"(0, 1, 6, 7, 9)",0.32339642481598313,0.01
1100001011,0.1954083420960393,"(0, 1, 6, 8, 9)",0.2454083420960393,0.01
1100000111,0.20084121976866454,"(0, 1, 7, 8, 9)",0.2508412197686645,0.01
1011110000,0.24553101997896953,"(0, 2, 3, 4, 5)",0.2955310199789695,0.01
1011101000,0.26621100595864,"(0, 2, 3, 4, 6)",0.31621100595864,0.01
1011100100,0.26621100595864,"(0, 2, 3, 4, 7)",0.31621100595864,0.01
1011100010,0.19838766211005954,"(0, 2, 3, 4, 8)",0.24838766211005953,0.01
1011100001,0.24465474938661058,"(0, 2, 3, 4, 9)",0.29465474938661057,0.01
1011011000,0.26621100595864,"(0, 2, 3, 5, 6)",0.31621100595864,0.01
1011010100,0.26621100595864,"(0, 2, 3, 5, 7)",0.31621100595864,0.01
1011010010,0.1975113915177007,"(0, 2, 3, 5, 8)",0.24751139151770069,0.01
1011010001,0.24465474938661058,"(0, 2, 3, 5, 9)",0.29465474938661057,0.01
1011001100,0.2651594812478093,"(0, 2, 3, 6, 7)",0.3151594812478093,0.01
1011001010,0.19242902208201895,"(0, 2, 3, 6, 8)",0.24242902208201894,0.01
1011001001,0.26323168594461965,"(0, 2, 3, 6, 9)",0.31323168594461964,0.01
1011000110,0.1982124079915878,"(0, 2, 3, 7, 8)",0.24821240799158778,0.01
1011000101,0.26621100595864,"(0, 2, 3, 7, 9)",0.31621100595864,0.01
1011000011,0.19733613739922884,"(0, 2, 3, 8, 9)",0.24733613739922883,0.01
1010111000,0.26638626007711186,"(0, 2, 4, 5, 6)",0.31638626007711185,0.01
1010110100,0.2665615141955836,"(0, 2, 4, 5, 7)",0.3165615141955836,0.01
1010110010,0.19908867858394674,"(0, 2, 4, 5, 8)",0.24908867858394673,0.01
1010110001,0.24763406940063093,"(0, 2, 4, 5, 9)",0.2976340694006309,0.01
1010101100,0.26533473536628116,"(0, 2, 4, 6, 7)",0.31533473536628115,0.01
1010101010,0.194006309148265,"(0, 2, 4, 6, 8)",0.244006309148265,0.01
1010101001,0.2634069400630915,"(0, 2, 4, 6, 9)",0.3134069400630915,0.01
1010100110,0.19978969505783384,"(0, 2, 4, 7, 8)",0.24978969505783383,0.01
1010100101,0.26673676831405535,"(0, 2, 4, 7, 9)",0.31673676831405534,0.01
1010100011,0.19803715387311605,"(0, 2, 4, 8, 9)",0.24803715387311603,0.01
1010011100,0.26743778478794256,"(0, 2, 5, 6, 7)",0.31743778478794255,0.01
1010011010,0.19067648089730105,"(0, 2, 5, 6, 8)",0.24067648089730104,0.01
1010011001,0.2634069400630915,"(0, 2, 5, 6, 9)",0.3134069400630915,0.01
1010010110,0.1961093585699264,"(0, 2, 5, 7, 8)",0.24610935856992638,0.01
1010010101,0.2697160883280757,"(0, 2, 5, 7, 9)",0.3197160883280757,0.01
1010010011,0.1971608832807571,"(0, 2, 5, 8, 9)",0.24716088328075708,0.01
1010001110,0.19067648089730105,"(0, 2, 6, 7, 8)",0.24067648089730104,0.01
1010001101,0.2644584647739222,"(0, 2, 6, 7, 9)",0.3144584647739222,0.01
1010001011,0.1922537679635471,"(0, 2, 6, 8, 9)",0.24225376796354708,0.01
1010000111,0.19768664563617244,"(0, 2, 7, 8, 9)",0.24768664563617243,0.01
1001111000,0.26638626007711186,"(0, 3, 4, 5, 6)",0.31638626007711185,0.01
1001110100,0.26708727655099895,"(0, 3, 4, 5, 7)",0.31708727655099894,0.01
1001110010,0.20189274447949523,"(0, 3, 4, 5, 8)",0.2518927444794952,0.01
1001110001,0.2665615141955836,"(0, 3, 4, 5, 9)",0.3165615141955836,0.01
1001101100,0.26533473536628116,"(0, 3, 4, 6, 7)",0.31533473536628115,0.01
1001101010,0.1971608832807571,"(0, 3, 4, 6, 8)",0.24716088328075708,0.01
1001101001,0.2634069400630915,"(0, 3, 4, 6, 9)",0.3134069400630915,0.01
1001100110,0.20259376095338244,"(0, 3, 4, 7, 8)",0.25259376095338243,0.01
1001100101,0.26708727655099895,"(0, 3, 4, 7, 9)",0.31708727655099894,0.01
1001100011,0.20539782684893093,"(0, 3, 4, 8, 9)",0.2553978268489309,0.01
1001011100,0.26568524360322465,"(0, 3, 5, 6, 7)",0.31568524360322464,0.01
1001011010,0.1971608832807571,"(0, 3, 5, 6, 8)",0.24716088328075708,0.01
1001011001,0.263757448300035,"(0, 3, 5, 6, 9)",0.313757448300035,0.01
1001010110,0.20259376095338244,"(0, 3, 5, 7, 8)",0.25259376095338243,0.01
1001010101,0.26673676831405535,"(0, 3, 5, 7, 9)",0.31673676831405534,0.01
1001010011,0.20539782684893093,"(0, 3, 5, 8, 9)",0.2553978268489309,0.01
1001001110,0.1971608832807571,"(0, 3, 6, 7, 8)",0.24716088328075708,0.01
1001001101,0.2627059235892043,"(0, 3, 6, 7, 9)",0.3127059235892043,0.01
1001001011,0.2003154574132492,"(0, 3, 6, 8, 9)",0.2503154574132492,0.01
1001000111,0.20609884332281814,"(0, 3, 7, 8, 9)",0.2560988433228181,0.01
1000111100,0.26533473536628116,"(0, 4, 5, 6, 7)",0.31533473536628115,0.01
1000111010,0.1978618997546442,"(0, 4, 5, 6, 8)",0.24786189975464418,0.01
1000111001,0.2634069400630915,"(0, 4, 5, 6, 9)",0.3134069400630915,0.01
1000110110,0.20329477742726954,"(0, 4, 5, 7, 8)",0.2532947774272695,0.01
1000110101,0.2672625306694707,"(0, 4, 5, 7, 9)",0.3172625306694707,0.01
1000110011,0.20609884332281814,"(0, 4, 5, 8, 9)",0.2560988433228181,0.01
1000101110,0.1978618997546442,"(0, 4, 6, 7, 8)",0.24786189975464418,0.01
1000101101,0.2623554153522608,"(0, 4, 6, 7, 9)",0.3123554153522608,0.01
1000101011,0.2010164738871364,"(0, 4, 6, 8, 9)",0.2510164738871364,0.01
1000100111,0.20679985979670523,"(0, 4, 7, 8, 9)",0.2567998597967052,0.01
1000011110,0.1971608832807571,"(0, 5, 6, 7, 8)",0.24716088328075708,0.01
1000011101,0.25972660357518407,"(0, 5, 6, 7, 9)",0.30972660357518406,0.01
1000011011,0.2003154574132492,"(0, 5, 6, 8, 9)",0.2503154574132492,0.01
1000010111,0.20574833508587453,"(0, 5, 7, 8, 9)",0.2557483350858745,0.01
1000001111,0.2003154574132492,"(0, 6, 7, 8, 9)",0.2503154574132492,0.01
0111110000,0.2429022082018928,"(1, 2, 3, 4, 5)",0.2929022082018928,0.01
0111101000,0.2553452506133894,"(1, 2, 3, 4, 6)",0.3053452506133894,0.01
0111100100,0.24518051174202593,"(1, 2, 3, 4, 7)",0.2951805117420259,0.01
0111100010,0.20364528566421314,"(1, 2, 3, 4, 8)",0.2536452856642131,0.01
0111100001,0.24377847879425163,"(1, 2, 3, 4, 9)",0.2937784787942516,0.01
0111011000,0.2553452506133894,"(1, 2, 3, 5, 6)",0.3053452506133894,0.01
0111010100,0.2429022082018928,"(1, 2, 3, 5, 7)",0.2929022082018928,0.01
0111010010,0.19733613739922884,"(1, 2, 3, 5, 8)",0.24733613739922883,0.01
0111010001,0.2429022082018928,"(1, 2, 3, 5, 9)",0.2929022082018928,0.01
0111001100,0.2553452506133894,"(1, 2, 3, 6, 7)",0.3053452506133894,0.01
0111001010,0.194006309148265,"(1, 2, 3, 6, 8)",0.244006309148265,0.01
0111001001,0.25236593059936907,"(1, 2, 3, 6, 9)",0.30236593059936906,0.01
0111000110,0.20347003154574128,"(1, 2, 3, 7, 8)",0.25347003154574127,0.01
0111000101,0.24518051174202593,"(1, 2, 3, 7, 9)",0.2951805117420259,0.01
0111000011,0.20224325271643884,"(1, 2, 3, 8, 9)",0.2522432527164388,0.01
0110111000,0.25481948825797407,"(1, 2, 4, 5, 6)",0.30481948825797406,0.01
0110110100,0.2429022082018928,"(1, 2, 4, 5, 7)",0.2929022082018928,0.01
0110110010,0.19733613739922884,"(1, 2, 4, 5, 8)",0.24733613739922883,0.01
0110110001,0.2429022082018928,"(1, 2, 4, 5, 9)",0.2929022082018928,0.01
0110101100,0.25481948825797407,"(1, 2, 4, 6, 7)",0.30481948825797406,0.01
0110101010,0.194006309148265,"(1, 2, 4, 6, 8)",0.244006309148265,0.01
0110101001,0.25236593059936907,"(1, 2, 4, 6, 9)",0.30236593059936906,0.01
0110100110,0.20347003154574128,"(1, 2, 4, 7, 8)",0.25347003154574127,0.01
0110100101,0.24518051174202593,"(1, 2, 4, 7, 9)",0.2951805117420259,0.01
0110100011,0.20224325271643884,"(1, 2, 4, 8, 9)",0.2522432527164388,0.01
0110011100,0.25481948825797407,"(1, 2, 5, 6, 7)",0.30481948825797406,0.01
0110011010,0.194006309148265,"(1, 2, 5, 6, 8)",0.244006309148265,0.01
0110011001,0.25236593059936907,"(1, 2, 5, 6, 9)",0.30236593059936906,0.01
0110010110,0.19733613739922884,"(1, 2, 5, 7, 8)",0.24733613739922883,0.01
0110010101,0.2429022082018928,"(1, 2, 5, 7, 9)",0.2929022082018928,0.01
0110010011,0.19733613739922884,"(1, 2, 5, 8, 9)",0.24733613739922883,0.01
0110001110,0.194006309148265,"(1, 2, 6, 7, 8)",0.244006309148265,0.01
0110001101,0.25236593059936907,"(1, 2, 6, 7, 9)",0.30236593059936906,0.01
0110001011,0.194006309148265,"(1, 2, 6, 8, 9)",0.244006309148265,0.01
0110000111,0.20224325271643884,"(1, 2, 7, 8, 9)",0.2522432527164388,0.01
0101111000,0.2693655800911321,"(1, 3, 4, 5, 6)",0.3193655800911321,0.01
0101110100,0.2655099894847529,"(1, 3, 4, 5, 7)",0.3155099894847529,0.01
0101110010,0.2316859446196986,"(1, 3, 4, 5, 8)",0.2816859446196986,0.01
0101110001,0.27094286715737825,"(1, 3, 4, 5, 9)",0.32094286715737824,0.01
0101101100,0.2693655800911321,"(1, 3, 4, 6, 7)",0.3193655800911321,0.01
0101101010,0.21310900806168942,"(1, 3, 4, 6, 8)",0.2631090080616894,0.01
0101101001,0.26603575184016826,"(1, 3, 4, 6, 9)",0.31603575184016824,0.01
0101100110,0.23010865755345256,"(1, 3, 4, 7, 8)",0.28010865755345254,0.01
0101100101,0.25622152120574837,"(1, 3, 4, 7, 9)",0.30622152120574836,0.01
0101100011,0.2327374693305293,"(1, 3, 4, 8, 9)",0.2827374693305293,0.01
0101011100,0.2693655800911321,"(1, 3, 5, 6, 7)",0.3193655800911321,0.01
0101011010,0.21310900806168942,"(1, 3, 5, 6, 8)",0.2631090080616894,0.01
0101011001,0.26603575184016826,"(1, 3, 5, 6, 9)",0.31603575184016824,0.01
0101010110,0.2316859446196986,"(1, 3, 5, 7, 8)",0.2816859446196986,0.01
0101010101,0.27094286715737825,"(1, 3, 5, 7, 9)",0.32094286715737824,0.01
0101010011,0.22239747634069396,"(1, 3, 5, 8, 9)",0.27239747634069394,0.01
0101001110,0.21310900806168942,"(1, 3, 6, 7, 8)",0.2631090080616894,0.01
0101001101,0.26603575184016826,"(1, 3, 6, 7, 9)",0.31603575184016824,0.01
0101001011,0.21310900806168942,"(1, 3, 6, 8, 9)",0.2631090080616894,0.01
0101000111,0.2327374693305293,"(1, 3, 7, 8, 9)",0.2827374693305293,0.01
0100111100,0.2693655800911321,"(1, 4, 5, 6, 7)",0.3193655800911321,0.01
0100111010,0.21310900806168942,"(1, 4, 5, 6, 8)",0.2631090080616894,0.01
0100111001,0.26603575184016826,"(1, 4, 5, 6, 9)",0.31603575184016824,0.01
0100110110,0.231335436382755,"(1, 4, 5, 7, 8)",0.281335436382755,0.01
0100110101,0.2704171048019628,"(1, 4, 5, 7, 9)",0.3204171048019628,0.01
0100110011,0.22204696810375046,"(1, 4, 5, 8, 9)",0.27204696810375045,0.01
0100101110,0.21310900806168942,"(1, 4, 6, 7, 8)",0.2631090080616894,0.01
0100101101,0.26603575184016826,"(1, 4, 6, 7, 9)",0.31603575184016824,0.01
0100101011,0.21310900806168942,"(1, 4, 6, 8, 9)",0.2631090080616894,0.01
0100100111,0.23466526463371884,"(1, 4, 7, 8, 9)",0.28466526463371883,0.01
0100011110,0.21310900806168942,"(1, 5, 6, 7, 8)",0.2631090080616894,0.01
0100011101,0.26989134244654744,"(1, 5, 6, 7, 9)",0.31989134244654743,0.01
0100011011,0.21310900806168942,"(1, 5, 6, 8, 9)",0.2631090080616894,0.01
0100010111,0.22011917280056081,"(1, 5, 7, 8, 9)",0.2701191728005608,0.01
0100001111,0.21310900806168942,"(1, 6, 7, 8, 9)",0.2631090080616894,0.01
0011111000,0.27830354013319314,"(2, 3, 4, 5, 6)",0.32830354013319313,0.01
0011110100,0.28215913073957233,"(2, 3, 4, 5, 7)",0.3321591307395723,0.01
0011110010,0.20487206449351558,"(2, 3, 4, 5, 8)",0.25487206449351557,0.01
0011110001,0.28829302488608477,"(2, 3, 4, 5, 9)",0.33829302488608476,0.01
0011101100,0.2742726954083421,"(2, 3, 4, 6, 7)",0.3242726954083421,0.01
0011101010,0.20347003154574128,"(2, 3, 4, 6, 8)",0.25347003154574127,0.01
0011101001,0.2788293024886085,"(2, 3, 4, 6, 9)",0.3288293024886085,0.01
0011100110,0.20767613038906418,"(2, 3, 4, 7, 8)",0.2576761303890642,0.01
0011100101,0.2903960743077463,"(2, 3, 4, 7, 9)",0.34039607430774627,0.01
0011100011,0.20504731861198733,"(2, 3, 4, 8, 9)",0.2550473186119873,0.01
0011011100,0.27444794952681384,"(2, 3, 5, 6, 7)",0.32444794952681383,0.01
0011011010,0.1996144409393621,"(2, 3, 5, 6, 8)",0.24961444093936208,0.01
0011011001,0.2784787942516649,"(2, 3, 5, 6, 9)",0.3284787942516649,0.01
0011010110,0.20679985979670523,"(2, 3, 5, 7, 8)",0.2567998597967052,0.01
0011010101,0.28215913073957233,"(2, 3, 5, 7, 9)",0.3321591307395723,0.01
0011010011,0.20259376095338244,"(2, 3, 5, 8, 9)",0.25259376095338243,0.01
0011001110,0.20154223624255174,"(2, 3, 6, 7, 8)",0.25154223624255173,0.01
0011001101,0.27444794952681384,"(2, 3, 6, 7, 9)",0.32444794952681383,0.01
0011001011,0.1992639327024185,"(2, 3, 6, 8, 9)",0.24926393270241848,0.01
0011000111,0.20609884332281814,"(2, 3, 7, 8, 9)",0.2560988433228181,0.01
0010111100,0.2742726954083421,"(2, 4, 5, 6, 7)",0.3242726954083421,0.01
0010111010,0.20014020329477744,"(2, 4, 5, 6, 8)",0.25014020329477743,0.01
0010111001,0.27830354013319314,"(2, 4, 5, 6, 9)",0.32830354013319313,0.01
0010110110,0.20732562215212058,"(2, 4, 5, 7, 8)",0.25732562215212057,0.01
0010110101,0.28215913073957233,"(2, 4, 5, 7, 9)",0.3321591307395723,0.01
0010110011,0.2031195233087978,"(2, 4, 5, 8, 9)",0.2531195233087978,0.01
0010101110,0.2020679985979671,"(2, 4, 6, 7, 8)",0.2520679985979671,0.01
0010101101,0.2742726954083421,"(2, 4, 6, 7, 9)",0.3242726954083421,0.01
0010101011,0.19978969505783384,"(2, 4, 6, 8, 9)",0.24978969505783383,0.01
0010100111,0.20662460567823349,"(2, 4, 7, 8, 9)",0.2566246056782335,0.01
0010011110,0.19873817034700314,"(2, 5, 6, 7, 8)",0.24873817034700313,0.01
0010011101,0.2742726954083421,"(2, 5, 6, 7, 9)",0.3242726954083421,0.01
0010011011,0.19873817034700314,"(2, 5, 6, 8, 9)",0.24873817034700313,0.01
0010010111,0.20136698212407989,"(2, 5, 7, 8, 9)",0.2513669821240799,0.01
0010001111,0.19803715387311605,"(2, 6, 7, 8, 9)",0.24803715387311603,0.01
0001111100,0.2753242201191728,"(3, 4, 5, 6, 7)",0.3253242201191728,0.01
0001111010,0.2187171398527865,"(3, 4, 5, 6, 8)",0.2687171398527865,0.01
0001111001,0.2784787942516649,"(3, 4, 5, 6, 9)",0.3284787942516649,0.01
0001110110,0.23676831405538035,"(3, 4, 5, 7, 8)",0.28676831405538034,0.01
0001110101,0.2837364178058185,"(3, 4, 5, 7, 9)",0.3337364178058185,0.01
0001110011,0.22134595162986326,"(3, 4, 5, 8, 9)",0.27134595162986325,0.01
0001101110,0.2208201892744479,"(3, 4, 6, 7, 8)",0.2708201892744479,0.01
0001101101,0.2753242201191728,"(3, 4, 6, 7, 9)",0.3253242201191728,0.01
0001101011,0.21819137749737116,"(3, 4, 6, 8, 9)",0.26819137749737115,0.01
0001100111,0.23378899404136,"(3, 4, 7, 8, 9)",0.28378899404136,0.01
0001011110,0.2187171398527865,"(3, 5, 6, 7, 8)",0.2687171398527865,0.01
0001011101,0.2753242201191728,"(3, 5, 6, 7, 9)",0.3253242201191728,0.01
0001011011,0.2187171398527865,"(3, 5, 6, 8, 9)",0.2687171398527865,0.01
0001010111,0.22152120574833511,"(3, 5, 7, 8, 9)",0.2715212057483351,0.01
0001001111,0.21819137749737116,"(3, 6, 7, 8, 9)",0.26819137749737115,0.01
0000111110,0.22134595162986326,"(4, 5, 6, 7, 8)",0.27134595162986325,0.01
0000111101,0.27549947423764454,"(4, 5, 6, 7, 9)",0.3254994742376445,0.01
0000111011,0.22134595162986326,"(4, 5, 6, 8, 9)",0.27134595162986325,0.01
0000110111,0.22379950928846826,"(4, 5, 7, 8, 9)",0.27379950928846825,0.01
0000101111,0.2208201892744479,"(4, 6, 7, 8, 9)",0.2708201892744479,0.01
0000011111,0.21538731160182267,"(5, 6, 7, 8, 9)",0.26538731160182266,0.01
1111110000,0.2514896600070101,"(0, 1, 2, 3, 4, 5)",0.3114896600070101,0.01
1111101000,0.2521906764808973,"(0, 1, 2, 3, 4, 6)",0.3121906764808973,0.01
1111100100,0.251664914125482,"(0, 1, 2, 3, 4, 7)",0.311664914125482,0.01
1111100010,0.1929547844374343,"(0, 1, 2, 3, 4, 8)",0.2529547844374343,0.01
1111100001,0.2513144058885384,"(0, 1, 2, 3, 4, 9)",0.31131440588853837,0.01
1111011000,0.2521906764808973,"(0, 1, 2, 3, 5, 6)",0.3121906764808973,0.01
1111010100,0.251664914125482,"(0, 1, 2, 3, 5, 7)",0.311664914125482,0.01
1111010010,0.1929547844374343,"(0, 1, 2, 3, 5, 8)",0.2529547844374343,0.01
1111010001,0.2513144058885384,"(0, 1, 2, 3, 5, 9)",0.31131440588853837,0.01
1111001100,0.25236593059936907,"(0, 1, 2, 3, 6, 7)",0.31236593059936907,0.01
1111001010,0.18822292323869616,"(0, 1, 2, 3, 6, 8)",0.24822292323869616,0.01
1111001001,0.24921135646687698,"(0, 1, 2, 3, 6, 9)",0.309211356466877,0.01
1111000110,0.1936558009113214,"(0, 1, 2, 3, 7, 8)",0.2536558009113214,0.01
1111000101,0.2513144058885384,"(0, 1, 2, 3, 7, 9)",0.31131440588853837,0.01
1111000011,0.1929547844374343,"(0, 1, 2, 3, 8, 9)",0.2529547844374343,0.01
1110111000,0.2521906764808973,"(0, 1, 2, 4, 5, 6)",0.3121906764808973,0.01
1110110100,0.251664914125482,"(0, 1, 2, 4, 5, 7)",0.311664914125482,0.01
1110110010,0.1929547844374343,"(0, 1, 2, 4, 5, 8)",0.2529547844374343,0.01
1110110001,0.2513144058885384,"(0, 1, 2, 4, 5, 9)",0.31131440588853837,0.01
1110101100,0.25236593059936907,"(0, 1, 2, 4, 6, 7)",0.31236593059936907,0.01
1110101010,0.18822292323869616,"(0, 1, 2, 4, 6, 8)",0.24822292323869616,0.01
1110101001,0.24921135646687698,"(0, 1, 2, 4, 6, 9)",0.309211356466877,0.01
1110100110,0.1936558009113214,"(0, 1, 2, 4, 7, 8)",0.2536558009113214,0.01
1110100101,0.2513144058885384,"(0, 1, 2, 4, 7, 9)",0.31131440588853837,0.01
1110100011,0.1929547844374343,"(0, 1, 2, 4, 8, 9)",0.2529547844374343,0.01
1110011100,0.25236593059936907,"(0, 1, 2, 5, 6, 7)",0.31236593059936907,0.01
1110011010,0.18822292323869616,"(0, 1, 2, 5, 6, 8)",0.24822292323869616,0.01
1110011001,0.24921135646687698,"(0, 1, 2, 5, 6, 9)",0.309211356466877,0.01
1110010110,0.1936558009113214,"(0, 1, 2, 5, 7, 8)",0.2536558009113214,0.01
1110010101,0.2513144058885384,"(0, 1, 2, 5, 7, 9)",0.31131440588853837,0.01
1110010011,0.1929547844374343,"(0, 1, 2, 5, 8, 9)",0.2529547844374343,0.01
1110001110,0.18822292323869616,"(0, 1, 2, 6, 7, 8)",0.24822292323869616,0.01
1110001101,0.24921135646687698,"(0, 1, 2, 6, 7, 9)",0.309211356466877,0.01
1110001011,0.18822292323869616,"(0, 1, 2, 6, 8, 9)",0.24822292323869616,0.01
1110000111,0.1936558009113214,"(0, 1, 2, 7, 8, 9)",0.2536558009113214,0.01
1101111000,0.2753242201191728,"(0, 1, 3, 4, 5, 6)",0.3353242201191728,0.01
1101110100,0.2746232036452857,"(0, 1, 3, 4, 5, 7)",0.3346232036452857,0.01
1101110010,0.20189274447949523,"(0, 1, 3, 4, 5, 8)",0.26189274447949523,0.01
